time,text,language,scam_type,lure_principles,named_entity,url_shortener,exact_key,scam_score,predicted_scam
"Sunday, 27 August 2017 11:36",Create a better future for children Reply back with 🍼 to contribute AED 1 towards a child's nutrition #YearOfGiving #HappinessIsGiving,English,others,kindness,,,ba3414e32f97c28e,0.32036273196684467,0
"Wednesday, 15 November 2017 12:39 am","Open Tender for <NRP>,kindly call <US_BANK_NUMBER> or send your CC/CK & basic details to <EMAIL_ADDRESS> for info",English,others,"authority,distraction",anglo-american,,3941d4deb7fde6a2,0.7833772625157011,1
"Jul 15, 2017, 8:37 PM",My name is theresa & I have $7.3 million Dollars to transfer to you for charity work to help the poor ones in <LOCATION>. CONTACT me now: <EMAIL_ADDRESS>,English,others,"kindness,need and greed",,,6487bcbf0e74c4cf,0.4135830459334338,0
09:25,Secrets of Summer will be 100% cashless. Leave your wallet @ home and Party stress free. Avoid the Rush and Top Up online before the event and Sign Up for Auto-Cashout. Online Top ups close @ 09h00 on <DATE_TIME>. If you miss out you can also top up at the event with cash or cards. Click here to top up now <URL> Log in with your Nutickets email address #GoCashless #Howler Reply STOP to opt out,English,others,"distraction,need and greed,time/urgency",,,e879e48d3cb1b4c3,0.7294298591522012,1
,"Please pass around to your family and friends.! People have been receiving calls from +<US_BANK_NUMBER> <PHONE_NUMBER> +<US_BANK_NUMBER> <PHONE_NUMBER> or any number starting from +375, +371, <LOCATION>, One ring & hang up. If you call back, it's one of those Numbers that are charged $15 - $30. They can copy your contact list in 3secs. If you have bank or Credit Card details in your phone, they can copy that too ! +375 is from <LOCATION>.. +371 code for <LOCATION>, <LOCATION> code for <LOCATION> +563 code for Valparaiso+370 code for <LOCATION> +255 code for <LOCATION>. These calls may be from ISIS. Don't answer or Call back. Please FORWARD AND SHARE this with your friends and family. PLEASE DO NOT IGNORE this. IF SOME ONE ASK YOU TO DIAL #09 or #90. Please Do Not Dial this When Asked. Please circulate URGENTLY. New Trick of popular Terrorists to Frame Innocent People..! There is a fraud com pany using a device that once you press #90 or #09 they can access your SIM card and make calls at your expense. Forward this message to as many friends as you can.",English,others,"authority,distraction,time/urgency",isis,,0fb8e404fae2eaac,0.7030246995491044,1
16:42,Your account for 077XXXXXXXX is temporarily locked. Follow the verification process and give us you correct information to unlock it :,English,others,"distraction,need and greed",,bit.do,99f50075499500ee,0.4627876637272419,0
"Wed, 18/10/2017 14:07",<EMAIL_ADDRESS>,English,others,,,,eeb14d8da18352d9,0.14477358894515596,0
Saturday 17:00,"Congratulations!! GRANT WORK has creative financing proposal for you, please Contact your Claims Representative at <EMAIL_ADDRESS> for details.",English,others,"authority,need and greed",grant work,,b17bc4f469dfa385,0.7563281841146224,1
29-9 9:29,OUR CLIENT MADE <US_DRIVER_LICENSE> <URL> <DATE_TIME> <US_DRIVER_LICENSE> QTY <DATE_TIME> @ 8.45 TODAY HIGH 9.51 DON'T MISS CHANCE BUY 25000 SHARES OF ALORA (<US_DRIVER_LICENSE>) @ 9.51 TGT 14,English,others,"need and greed,time/urgency",,,840896c298ce2cf0,0.3100367220579601,0
1:34 p.m. Today,"StockTips Insider News Buy 50000 Qty of ARNAVCORP <US_DRIVER_LICENSE> at CMP 2.53 TGT 5,7,9 SL2 Company Is Announcing 5 new Channels Board meeting <DATE_TIME> call <UK_NHS>",English,others,"need and greed,time/urgency",arnavcorp,,bf99313dba52dfbf,0.46039750979909433,0
11:26 AM,"Dear Subscriber, U just interacted with <LOCATION>.If U r satisfied with the interaction, please type Y, if Not type N and reply toll free to this message.",English,others,kindness,,,53c5cf894f9cd024,0.40413637790951124,0
3:17 PM,"<NAMED_ENTITY>, you received (1) new photo--message: <URL>",English,others,distraction,,,d3932f1d86d71dc7,0.3706727790971922,0
12:13,<NAMED_ENTITY> posted a new photo on your wall: <URL>ine/,English,others,"authority,distraction",facebook,,f29f09ea60f8e913,0.501231815158709,1
10:08,your SMS code: 24 - 55 - 14 - 20,English,others,,,,ad74d63b59da8eab,0.5665667584993849,1
"Today, 6:16 PM",Airbnb: <NAMED_ENTITY> for <DATE_TIME> Request for reservation: <URL>ine/login/,English,others,"authority,distraction,time/urgency",airbnb,,012b76a6ce09b631,0.2379935328633242,0
Today 3:27 PM,"Hey <NAMED_ENTITY>, you have been invited! Your friends want to hang :) Check it out! - <URL> Reply HELP for help, STOP to stop more invites from friends",English,others,distraction,,,6a2cf83470815c5c,0.7611391375400731,1
Today 22:54,"Hey, managed to find your number online. I was hoping we'd match but we didn't or maybe you haven't used Tinder for a while? Check out my updated profile. Look forward to hearing from you hopefulls",English,others,"distraction,need and greed",,,9388fc1407cec53d,0.3088438450103845,0
9:40 PM,"YOUR MOBILE NO HAS GOT <DATE_TIME> FROM LAND ROVER CAR COMPANY <LOCATION>. TO GET FUNDS SEND NAME,MOBILE NO,AGE,OCCUPTION,ADDRESS TO:",English,others,"authority,need and greed",land rover car company uk,,8f980d4682ef65c3,0.678516852365539,1
,You have received an MMS message. Read here:,English,others,"distraction,need and greed",,,2502750502ba7a0e,0.46665187773326616,0
2023-10-10T10:55:00,Account will soon close! Act now:,English,others,time/urgency,,,1d9b44b3343004d5,0.28009398848878386,0
08:37,Dear sir you won 1st prize from shopclues t v show your tata safari valu rs 12.80.000 pay only registration services tax or rs 5600 help <PHONE_NUMBER> line Mob <PHONE_NUMBER>,English,others,"authority,need and greed",shopclues,,c0cef1ac66ca1f88,0.8516027517331777,1
Sun 17:50,"Dear Customer, transaction unsuccessful. Please try again later.",English,others,distraction,,,7abb60978b85d943,0.4936434653572374,0
9:41 AM,You have received an MMS message. Read here: [malware url],English,others,distraction,,,b3d3ed08fc0be9bc,0.42626216118293536,0
"Monday, 4 December 2017 8:54 am",Final Notification Your Apple ID is due to expire <DATE_TIME>. Prevent this by confirming your Apple ID at : <URL>,English,others,"authority,time/urgency",apple,bit.do,65fbd51a853f425e,0.7349552513151718,1
"Tuesday, 21 November 2017 13:48","Join me, Mayor <NAMED_ENTITY> on <DATE_TIME> for the 3rd A Re Sebetseng city-wide clean-up. Visit <URL>esebetsengh <URL> for info.",English,others,,mayor herman mashaba,,43d284abb718b3cb,0.18056622736291097,0
"['Fri, May 12, 4:05 PM', 'Tue, May 23, 3:06 PM']","['you can be the next winner of:\n- 750 OMR Weekly\n- 5000 OMR by <DATE_TIME> in Hi FM’s Payday Extra, reply YES to 91991\n500bz/day auto renewal', 'you can be the next winner of:\n- 5000 OMR by <DATE_TIME> in Hi FM’s Payday Extra, reply YES to 91991\n500bz/day auto renewal']",English,others,"authority,need and greed,time/urgency",hi fm,,98542aaac5864abb,0.3065746570831899,0
Today 1:47 PM,Your account got locked. Log in to verify it.,English,others,time/urgency,,,c2eeb3258d04b8b5,0.47618073016242407,0
6:09 PM,"Dear Candidate Following your success at the Npower test, you are hereby invited for an interview with details as follows: Date: <DATE_TIME> Venue: <LOCATION>, 9 <NAMED_ENTITY> Street, Ilupeju Estate, Close to <LOCATION>, <LOCATION>",English,others,authority,npower,,1d62ee97c6b4cf7f,0.3440331287439886,0
5:49 PM,"You can already get Internet Free Without WI-FI with Whatsapp, and it is by means of invitations, here I give you an invitation!",English,others,"distraction,herd",whatsapp,,41ca373aec5366d6,0.14209346525651262,0
12:02 PM,"What is your bank account, I can wire the funds into your account If you really think I have time for jokes, look somewhere else Send the money to the Safe room officer And stop asking for account for 650",English,others,dishonesty,,,d0611f0e00ad1786,0.36190752128702197,0
02-Jun-17 01:19 AM,"Recharge done on <DATE_TIME>,MRP:<US_DRIVER_LICENSE>.00,PF: 345.96,STax:Rs52.04,Talktime: Rs1.00,Balance:Rs0.35,TransID: <US_PASSPORT>,Benefit:Unlimited all Local and STD calls with 250MB data. For 4G Handset with 4G SIM extra 1<LOCATION> data. Validity <DATE_TIME>. T and C apply.",English,others,,,,4dd92e5e184e650e,0.47712776803143914,0
Today 3:27 PM,67 people from school shared photos💥🍒: <URL>,English,others,"distraction,herd",after school,,5a25fb2252ffe0b7,0.18181519791987605,0
20:07,Final Notification Your Apple ID is due to expire <DATE_TIME>. Prevent this by confirming your Apple ID at <URL>,English,others,"authority,distraction,time/urgency",apple,,1cf03870570db799,0.7349552513151718,1
"Yesterday, 12:34 PM","To activate the app, tap and open this link with Duo Mobile:",English,others,distraction,,,89929313628dc9bf,0.5935537645189473,1
12:02 PM,Please . I really need the money to get me out of poverty!,English,others,kindness,,,0f9ef16f77a0c92a,0.14188965175915894,0
4:58 pm,"F.C Ltd invites you for Career Chat by 9:00am on Wed. <DATE_TIME>; 192 Ikorodu Rd,beside FirstBank, <NRP>,Lagos.<PHONE_NUMBER> ID No:FC/87/NBG",English,others,"authority,distraction",fc ltd,,d2e52778d400665e,0.44144285889564383,0
22:20,"Your Apple account has been suspended due to security reasons. To unlock it, review your account here:",English,others,"authority,distraction,time/urgency",apple,bit.do,6060032296edc06e,0.8422975691962109,1
3:00,my name is <NAMED_ENTITY> i want to transfer £2.5 million pounds to you for the poor ones in your country <LOCATION> contact me Email;<EMAIL_ADDRESS>,English,others,"kindness,need and greed",,,b51d4b19f0993aac,0.38046454099978433,0
13:47,"Dear F1D0 Customer, We have the regret to inform you that your account is missing crucial information and will be disabled in <DATE_TIME>. Proceed with the following link to re-activate your account :",English,others,"distraction,time/urgency",f1d0,,7d07fc05852ddfaa,0.7158169543287451,1
,Hey she got info as early as tomorrow no later than <DATE_TIME> your out ill give you flight info <DATE_TIME> i want you to look on line at phoniex resolutins in port <LOCATION> or lake haven in lake worth <LOCATION> Both coed Ok ill check it out now.. I dont need money at these places right? I dont have no one for that...just wanna make sure im not needinh dough for something to check in Im checking it out now No your. Good you complete the program i send people down money for smokes etc Cool,English,others,,,,1b571b35003a121a,0.12390780991668612,0
8:45 PM,My name is <NAMED_ENTITY> i have 2.8 million dollars to donate to you for charity work in your country contact me here:<EMAIL_ADDRESS>,English,others,"kindness,need and greed",,,229ef8a8c2a14ffd,0.368348723112672,0
Today 8:38 PM,"You Have W0n 4CRORE 95LAKH In Chevrolet uk Mobile Award <DATE_TIME>, To Claim Send Name; Age; Sex; Phone No; Address; Occupation; email To: <EMAIL_ADDRESS>",English,others,"authority,need and greed",chevrolet,,fd6cf32140edfc67,0.9165735632668038,1
17:43,Your iTunes account has been frozen because we are unable to validate your information. Validate your account here: <URL> to avoid suspension.,English,others,"authority,time/urgency",itunes,,c8c643441ef289ee,0.8497046879896812,1
08:54,Apple Notification. Your Apple ID is due to expire <DATE_TIME>. Tap <URL> to update and prevent loss of services and Apps.,English,others,"authority,time/urgency",apple,,d11abcbd3bd97841,0.7844781446623155,1
Today 10:13 am,You are eligible to receive a refund of 395.60 AUD. Please click the link to submit your refund request:,English,others,"need and greed,time/urgency",,,a6bb3c8433d23f18,0.8107555978057287,1
,"YOUR MOBILE NO HAS WON 2CRORE 95LAC FROM SAMSUNG COMPANY ONGOING PROMO <DATE_TIME>. TO CLAIM SEND YOUR NAME, MOBILE NO, ADDRESS, AGE, OCCUPATION, TO:",English,others,"authority,need and greed",samsung,,5c91d2180043b540,0.9377429935264576,1
00:13,"*Clinic Address is.* Could you you trnsct with me in a trnsction from <LOCATION> to your country? for more details, pls reach me here:",English,others,"distraction,kindness",,,246657a9f984f718,0.2541206864516375,0
Today 1:54 PM,"Job Vacancy Noification AT CHEVRON OIL COMPANY LONDON ENGLAND <LOCATION>, Send your CV through this e-mail:<EMAIL_ADDRESS>",English,others,"authority,distraction,need and greed",chevron oil company,,a4537993d5019b8a,0.2213164828774021,0
"Thursday, 22 June 2017 18:26","YOUR M0BILE NUMBER HAVE GOT $350,000 USD FROM <LOCATION> PROMO TO RECEIVE THE FUND, SEND YOUR NAME/ADDRESS/M0BILE NO/AGE/JOB/ TO: <EMAIL_ADDRESS>",English,others,"authority,need and greed",arizona promo,,2ec1cfa96dc1567b,0.7337789189039413,1
"18:38 Thu, Jun 22",Download OTA provisioning enabler package: http://localhost:9080/DownLoader/InstructionDownLoader/1187950364530226390/165227586057611061/SADM-<DATE_TIME>.apk/<URL>ml,English,others,"distraction,need and greed,time/urgency",,,d40e982b829d2a01,0.48148797804429383,0
10:24 AM,"Why are you not picking the phone call? After taking money, you don't pick up phone. Response quickly. <NAMED_ENTITY>You must call back to confirm your step about the decision of refund. <NAMED_ENTITY>You must call back to confirm your step about the decision of refund. <NAMED_ENTITY>You must call back to confirm your step about the decision of refund. <NAMED_ENTITY>",English,others,"distraction,time/urgency",manoj jha,,0440199826587339,0.3415065443150623,0
Today 3:46 pm,"The account is locked, log in to the account for verificacion.",English,others,"distraction,need and greed,time/urgency",,,544c78dfc3283608,0.4505597286989389,0
"Fri, 12/08/2017 06:45",<US_DRIVER_LICENSE> MOBILE ALERT ! (604)653-**** has been sent a refund of $53.45CAD !! We apologize for this issue . Deposit your funds :,English,others,"distraction,need and greed,time/urgency",,bit.do,9bcbdbf6e1299bb0,0.8090825896105587,1
Today 17:51,"Dear Customer, To Register send REG <space> National ID/Passport Number to 2272",English,others,authority,,,0d30b9df56547670,0.6608028509297016,1
Today 10:05 am,Learn more about how you use energy <DATE_TIME> with United Energy's free electricity portal - Energy Easy,English,others,,united energy,bit.ly,adff776a9990f17e,0.17765653708241325,0
6-5 15:06,"YOUR MOBILE NUMBER HAS WON 3.6 CRORES, <LOCATION> SAMSUNG OFFER <DATE_TIME> TO CLAIM DEMAND DRAFT SEND UR NAME, ADDRESS, PHONE NO, SEX, AGE, OCCUPATION TO: <EMAIL_ADDRESS>",English,others,"authority,need and greed",uk samsung,,0c215045d63a7bc2,0.9040891113756051,1
"2017/03/12, 2:50 PM","Hi, sweetie. Do you know how much I miss you? Give me a call so you can find out! Lots of kisses <PHONE_NUMBER>.",English,others,distraction,,,1bbfa673baed357b,0.09332650098973899,0
Today 14:53,Your Apple account has been locked as we were unable to validate your information. To enable your account validate here:<URL>le <URL>,English,others,"authority,distraction,time/urgency",apple,,e382a74363754f43,0.825438204603434,1
Today 11:45,Contact me on this email (<EMAIL_ADDRESS>) for an urgent matter on donation,English,others,time/urgency,,,172c19df63c42407,0.4556575572127516,0
,Warning! Your account has been suspended. Restoration has required information from you. It will expire within <DATE_TIME>.,English,others,"distraction,time/urgency",,,10b14ac708f06f4c,0.7462005866537811,1
18:25,Your Apple ID is due to expire <DATE_TIME>. Prevent this by confirming your Apple ID at <URL>,English,others,"authority,time/urgency",apple,,19ffae46d2c9e420,0.7188420470399177,1
12:10 PM,BUY 500 SHARES OF VARDHMAN POLY IN NSE @ 76.50 SHORT TERM TGT 95 & 1 WEEK & MONTH TGT 125. ARVIND MILLS BUYING 35% BUSINESS OF VARDHMAN. NEWS SOURCE: CNBC TV18,English,others,"authority,need and greed","arvind mills, cnbc tv18,vardhman poly",,ef215236fe78c930,0.34877556311207464,0
"Yesterday, 12:34 PM",Welcome to Duo! Please install Duo Mobile from your app store.,English,others,authority,duo,,262b5d602fdf5f69,0.8821487917276493,1
Today 16:32,You received (1) new PH0T0 message:,English,others,time/urgency,,,eda638ef752ed33b,0.4483037725500637,0
Today 16:44,"<NAMED_ENTITY>, you received (1) new photo--message:",English,others,,,,1279651d6856d129,0.4106556812199471,0
Today 7:28 PM,"Hello, i am texting to know if your vehicle on trademe is still for sale, plz email <EMAIL_ADDRESS> as this is urgent",English,others,time/urgency,trademe,,156ea7ca5a3efb8b,0.38050500458913267,0
10:32 AM,We need your Urgent Attention! Account will soon close! Act now:,English,others,time/urgency,,,a9aea085473b74b7,0.4108629925665927,0
"Mar 27, 16:17",Earn Extra Income Upto Ur Potential Learn About Crypto Currency & How To Earn Thru This System Free Guidance Call For <NRP> <DATE_TIME> <PHONE_NUMBER>,English,others,"distraction,need and greed",,,0a87c8a7d626665d,0.46964372244947533,0
Today 9:59 AM,My name is theresa & I have $7.3 million Dollars to transfer to you for charity work to help the poor ones in <URL> me now: <EMAIL_ADDRESS>,English,others,"kindness,need and greed",,,f27e316a91dda483,0.3150669537054007,0
Today 6:30 PM,"Your Phone No has been selected for 3.35 Crore from Global Mobile award. for claims, send mail with Name, contact No, address and age.",English,others,need and greed,global mobile award,,cacaef0470309af5,0.8704706019422521,1
9:28 AM,MULTIPLY YOUR MONEY TWICE IN <DATE_TIME>. BUY NECC (NSE/BSE CODE : <US_DRIVER_LICENSE>) CMP 54.60 TGT 98 HOLD POSITION <DATE_TIME> WITH SL 52 GET 20% RETURN EVERY <DATE_TIME>,English,others,need and greed,necc,,719d874d783611f3,0.3269049635393994,0
01 November 2017 18:06,Greetings: Kindly revert back to me in your convinient time Regards <NAMED_ENTITY> Zama Eyadini Lounge (Dbn),English,others,,eyadini lounge,,b83d6deb54db3247,0.17702320410585218,0
0:02,It would interest me if you could partner with me in a deal with me?. Please contact me on my email ID: <EMAIL_ADDRESS>,English,others,kindness,,,201e191c15c09867,0.1669378439874007,0
13:13,RACV is trying to send your renewal but it looks like you may have moved. To update your details you can call us on <DATE_TIME> or go online at <URL> Your member number is <US_DRIVER_LICENSE>,English,others,"distraction,time/urgency",racv,,ccac6f638d940576,0.5856777426178732,1
"Mon, 30/10/17 2:04 p.m.","207:Txn No. DLR171030014 <PHONE_NUMBER> to Recharge MRP 53 is successful . TT= 0 INR, New Balance 0 INR, P.F 44.92 INR, GST 8.08 INR DIAL *<DATE_TIME> to know balance and more.",English,others,"authority,distraction",,,da271009f32723e4,0.24218938255530117,0
12:45,My name is <NAMED_ENTITY> i have 2.6 million dollars for charity purpose contact me here: <EMAIL_ADDRESS>,English,others,"kindness,need and greed",,,d157f7f66e4656cd,0.23437548276164025,0
7-8 11:08,My name is theresa & I have $7.3 million Dollars to tranfer to you for charity work to help the poor ones in <URL> me now: <EMAIL_ADDRESS>,English,others,"kindness,need and greed",,,fcecbad60d394e9f,0.2807488598723182,0
31 Oct,DSIJ Stocks Recommended : Buy SAIBABA INVESTMENT & COMMERCIAL ( BSE CODE- <US_DRIVER_LICENSE>) Above 21.65 TGT 28 SL 20.50 Minimum Trade Quantity 6500 CALL NOW - <PHONE_NUMBER>,English,others,"distraction,need and greed",dsij stocks,,cf0f1340a5f381dc,0.6822475740826428,1
"Thu, Jun 29, 2017 13:33","YOUR MOBILE NO HAS GOT 4CRORE 65LAKH RUPEES FROM LAND ROVER CAR COMPANY <LOCATION>. TO GET FUNDS SEND NAME,MOBILE NO,AGE, OCCUPTION,ADDRESS TO:<EMAIL_ADDRESS>",English,others,"authority,need and greed",land rover car company,,882dc30727b4d2ff,0.678516852365539,1
22:20,"Your Apple account has been suspended due to security reasons. To unlock it, review your account here: <URL>",English,others,"authority,distraction,time/urgency",apple,bit.do,ac76fcaf49773045,0.8312336285605311,1
7:49 p.m.,This matter requires your immediate attention/response. <NAMED_ENTITY> me Via ( <EMAIL_ADDRESS> ) It's urgent please.,English,others,time/urgency,,,19b39fcc118c67cd,0.4522281671927467,0
,"Congratulations, you just won a trip for two to <LOCATION>! Follow this link to claim your prize:",English,others,"need and greed,time/urgency",,,4a46d80c9db20cd4,0.9138119156627261,1
"Wednesday, 1 February 2017 23:10","Congratulations! Your Mobile No. was selected as a winner of £2500,000 on Euro Mega Draw with Draw <URL><US_DRIVER_LICENSE>. E-mail <EMAIL_ADDRESS> your name for claims",English,others,"authority,need and greed",euro mega draw,,8c02e1e5ab2241a2,0.8684713950954243,1
Yesterday 18:42,"YOUR MOBILE NO HAS WON 2.25CRORE FROM SAMSUNG <DATE_TIME> <LOCATION> <URL> RECEIVE YOUR DRAFT SEND NAME,PHONE NO,ADDRESS,AGE,SEX,EMAIL ID TO:<EMAIL_ADDRESS> YOUR MOBILE NO HAS WON 2.25CRORE FROM SAMSUNG <DATE_TIME> <LOCATION> <URL> RECEIVE YOUR DRAFT SEND NAME,PHONE NO,ADDRESS,AGE,SEX,EMAIL ID TO:<EMAIL_ADDRESS>",English,others,need and greed,samsung,,bd940d71a4c11d14,0.8389865310860268,1
04/12/2017 12:05 PM,"Your profile has received too many reports, please contact our online support at: <URL> otherwise your profile will be removed.",English,others,"distraction,time/urgency",,,23d1f32bb763ec4a,0.7228171144954937,1
04:30,We have identified an unusual login attempt on your account. Login via the secure link to avoid account suspension,English,others,"distraction,time/urgency",,,e52b10a951f3d4bf,0.7856965658125382,1
12:54 PM,"YOUR PHONE NO. HAS WON £1.000,000 IN WHATSAPP 2017 INTL. AWARENESS PROMO HELD IN <LOCATION>, FOR CLAIM SEND YOUR DETAILS TO",English,others,"authority,need and greed",whatsapp,,0e2c9746e2712027,0.8154380434356729,1
9:17 AM,My name is Mr. <NAMED_ENTITY> i have fund to transfer to you in your country worth of 20 million pounds contact me for further details; <EMAIL_ADDRESS>,English,others,need and greed,,,6a57dc91d4cd2621,0.5080505820045601,1
9:51 AM,"SPICEJET LIMITED CO.- HIRING CALL Dear Candidate, Your Resume has been shortlisted for final round at Spicejet. Link of your call letter -",English,others,"authority,distraction",spicejet limited,,9f20860e553aca09,0.9391561951434295,1
Today 16:13,Please reconfirm your Facebook account <DATE_TIME>:,English,others,authority,facebook,,f0d709cc33041858,0.740691575815023,1
07:05,"Could you partner with me in a deal from U K to <LOCATION>?. For more details, please contact me on my email ID: <EMAIL_ADDRESS> Could you partner with me in a deal from U K to <LOCATION>?. For more details, please contact me on my email ID: <EMAIL_ADDRESS>",English,others,authority,,,afcf9053624b16f7,0.38040059719774916,0
7:14 PM,"YOUR MOBILE HAS WON 3CROERS,25 LAKHS & CRUSE 2016 CAR)FROM CHEVROLET COMPANY <LOCATION>,FOR CLAIMS SEND NAME, MOBILE NO, AGE, SEX, AND ADRES, TO:<EMAIL_ADDRESS>",English,others,"authority,distraction,need and greed",chevrolet company uk,,c10d9180130d080a,0.8482493028035119,1
"Saturday, November 25, 2017 17:06","YOUR MOBILE NUMBER HAS WON 3.60 CRORE RS IN SAMSUNG GALAXY PROMO LONDON TO CLAIM SEND YOUR NAME,PHONE NO,OCCUPATION,ADDRESS,AGE TO: <EMAIL_ADDRESS>",English,others,"authority,herd,need and greed",samsung,,b717265576317718,0.906610573125065,1
"Today, 2:49 pm","Hurry! Our special offer to upgrade your roadside assistance to Total Care for free, expires <DATE_TIME>. To sign up or for further information click here <URL> or call <DATE_TIME>. To opt out, send STOP to <PHONE_NUMBER>.",English,others,"distraction,time/urgency",,,bf92d38feab4aa2d,0.9614260850491717,1
Today 12:22 pm,You have (1) BitCoin in your account. Confirm your account here: <URL> Current market value 8876.85 AUD,English,others,"need and greed,time/urgency",,,bde696e8790f5d45,0.6185354916813967,1
8/26/17 7:42 PM,"YOUR MOBILE WON £250,<URL>P IN SAMSUNG COMPANY <LOCATION> CLAIMS SEND,NAME,ACCOUNT ON,OCCUPATION,ADDRESS,PHONE NUMBER,SEX,AGE,TO VAL:<EMAIL_ADDRESS>",English,others,"authority,need and greed",samsung,,fd6703e71d8f7827,0.7697767141087029,1
"08:28, 12:23, 14:45, 17:08, 21:39, 22:50, 11:14, 21:04, 20:51, 22:07",Hi sexy how hot are you <NRP> writing back please please please please please please writeing back please please please <NAMED_ENTITY> xxxx Hi sexy how are you sexy writing back please please please please please <NAMED_ENTITY> xxxx Hi sexy how are you sexy writing back please please please please please please <NAMED_ENTITY> xxxx Hi sexy how hot are u xxxx writing back please please please please <NAMED_ENTITY> xxxx Hi sexy how are you sexy writing back please please please writeing back please please <NAMED_ENTITY>Hi sexy how are you sexy writing back please please please please writeing back please please <NAMED_ENTITY>Hi sexy how are you sexy writing back please please please please please xxxxx xxxx Hi sexy how are you! !!!! Writing back please please xxx How hot are you sexy writing back please please writing back please <NAMED_ENTITY>Hi sexy how are you <DATE_TIME> and how hot are u xxxx ps writing back xxxx,English,others,distraction,,,772cc499222f2b7e,0.14527610885073108,0
Today 2:38 PM,Your Updated Zero Cost Prescription Benefit MEMBER#:UXAAXX00923 GROUP:UXAAXX BIN:<US_DRIVER_LICENSE> PCN:RXCUT Present info at pharmacy for immediate use,English,others,authority,,,6d75b92315245f71,0.39896350520414664,0
19:14,"System detected unusual login attempts on your account. Please verify account to avoid suspension, visit the secure link.",English,others,"authority,distraction,time/urgency",,,51629e5f4af935e1,0.7917287490374801,1
2:44 AM,"Your Facebook account requires urgent verification, please do it now: <URL>?ID=<US_DRIVER_LICENSE>",English,others,"authority,time/urgency",facebook,,58d55724d5e8edb4,0.5465007688449608,1
04:57,Total cost of <DATE_TIME> sent was 4.00 and new account balance is 61.66. -------- Total cost of <DATE_TIME> sent was 4.00 and new account balance is 69.66.,English,others,,,,9ea66d508df6e566,0.3203456823383363,0
Today 17:00,Your subscription has expired. To verify your account and purchase a lifetime subscription for just 0.99 GBP simply tap on this link.,English,others,"authority,need and greed,time/urgency",,bitly.com,82bed2fca12fc283,0.7608681193467733,1
,"Your Apple ID is due to expire. To prevent this, confirm your Apple ID at",English,others,"authority,distraction",apple,,862010b0fb2a25b1,0.7463019693206873,1
Today 11:03 AM,Facebook: You must confirm your phone number <DATE_TIME> in order to keep your account active: Please confirm your Identity,English,others,"authority,time/urgency",facebook,,49fded85f4f299f6,0.5543102397439904,1
Today 07:02,"We detected unusual login attempts on your account. Please verify account to avoid suspension, visit the secure link.",English,others,"distraction,time/urgency",,,bfe3c37771708dc6,0.7945252798381518,1
07:38,"Dear Valued Customer, Your flight <US_DRIVER_LICENSE> from <LOCATION> on the <DATE_TIME> has been rescheduled to depart by 11:50PM, due to operational reasons. We sincerely regret all inconveniences. Kindly contact us on <PHONE_NUMBER>, <DATE_TIME>, <DATE_TIME>. Thank you",English,others,distraction,,,353bc180db37b45e,0.9087253513932655,1
Today 17:50,You received (1) new photo--message:,English,others,distraction,,,2b264947ba6098dc,0.4106556812199471,0
18:28,Deposit Your Money 50.00$ CAD,English,others,need and greed,,,c13acf8bb9f59946,0.7299736607790405,1
Yesterday 5:02 PM,Load confirmation on the app! <URL> (link expires) Booking <PHONE_NUMBER> PIN 7558,English,others,"authority,time/urgency",booking.com,,73f3235508de2ba3,0.34036801008539624,0
3:52 PM,ARE YOU SAFE FROM SMS HIJACK ATTACKS?,English,others,distraction,,,cf436cd69bf9dd00,0.23088631568375861,0
17:00,"YOUR MOBILE NO HAS GOT <DATE_TIME> 31LAKH INR & AUDI <US_DRIVER_LICENSE> CAR, TO RECEIVE SEND: NAME, STATE^ ADDRESS^ CONTACT MOBILE NO^ OCCUPATION^ AGE TO:",English,others,need and greed,,,261100984aa739f0,0.8278681094270024,1
"Jul 15, 2017, 6:54 PM","YOUR MOBILE NO HAS WON 3 CRORE 35 LAKH RUPEES FROM BMW COMPANY CONTEST <DATE_TIME>, SEND YOUR NAME; ADDRESS; CONTACT NO; AGE; OCCUPATION; TO: <EMAIL_ADDRESS>",English,others,need and greed,bmw,,4295b96fc8a8d779,0.887333140215945,1
6-2 11:26,"From Mrs Charity,I want to transfer my fund $13.5m USD to you on charity name to help poor people in your country <LOCATION>, Contact me here:<EMAIL_ADDRESS>",English,others,"kindness,need and greed",,,42e02217a426378f,0.45692966370528915,0
"Today, 11:44 AM",Your Account Suspension Notification Due To Failed Login Follow To Retrieve immediately,English,others,"distraction,time/urgency",,,4cd86bb6268bc989,0.7924083769481315,1
20:32,How hot are u sexy xxxx writing back please please please please please please <NAMED_ENTITY>,English,others,distraction,,,4239d09805dbe9c6,0.3721347756055135,0
Today 1:21 PM,1:2$<US_DRIVER_LICENSE>/<DATE_TIME>$<US_DRIVER_LICENSE>:21p$ <US_DRIVER_LICENSE>$<US_DRIVER_LICENSE>$<US_DRIVER_LICENSE>,English,others,,,,d59942f3a2c8dc0c,0.14477358894515596,0
Today 8:12 AM,"My name is Mrs. <NAMED_ENTITY> i have 3.9 million dollars to transfer to u in ""charity work"" to help poor ones in your place <LOCATION>, contact me; <EMAIL_ADDRESS>",English,others,"kindness,need and greed",,,1af4b4a9eeebbeed,0.4314880922873475,0
09:21,Account Suspended. Please read this:,English,others,,,,864fdf4b55293b6a,0.4855109166758921,0
